SMILES,SMILES_TARGET
COC(=O)c1c(C(=O)OC)c(C(=O)SC)cc1C(=O)OC,COC(=O)c1c(C(=O)OC)c(C(=O)SC)cc1C(=O)OC
CCCN1CC(=O)N2C3c4ccccc4OCOC4C(C)CN3C2=C1C,CCCN1CC(=O)N2C3c4ccccc4OCOC4C(C)CN3C2=C1C
O=C(O)CCCc1nc2c3ccccc3n3c(nc2[n+]1[O-])-c1cc(F)cc(Br)c1C3,O=C(O)CCCc1nc2c3ccccc3n3c(nc2[n+]1[O-])-c1cc(F)cc(Br)c1C3
CCn1c(CN(C)c2nc3ccc(C(F)(F)F)cc3n(C)c2=O)c(Sc2ccc(OC)cc2Br)cn1C,CCn1c(CN(C)c2nc3ccc(C(F)(F)F)cc3n(C)c2=O)c(Sc2ccc(OC)cc2Br)cn1C
CC(=O)Oc1ccccc1Cn1c(C)cc(O)c2ccccc21,CC(=O)Oc1ccccc1Cn1c(C)cc(O)c2ccccc21
COC(=O)N(CC(=O)O)Cc1cc(-c2cc(Cl)cc(Cl)c2)nc2cc(-c3cn[nH]c3)nn2c1,COC(=O)N(CC(=O)O)Cc1cc(-c2cc(Cl)cc(Cl)c2)nc2cc(-c3cn[nH]c3)nn2c1
N=C(N)NCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)C(=O)NC(C(=O)O)C1NC(C2CCOC2)N(S(=O)(=O)c2ccc(CCC,N=C(N)NCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)C(=O)NC(C(=O)O)C1NC(C2CCOC2)N(S(=O)(=O)c2ccc(CCC
Cc1ccc(C2CC2COc2nc(C)ncc2-c2nc(C)nc3[nH]c(C(N)=O)c(=O)n2)nc1,Cc1ccc(C2CC2COc2nc(C)ncc2-c2nc(C)nc3[nH]c(C(N)=O)c(=O)n2)nc1
N=c1c2c([n+](Cc3ccc(F)cc3)c3ccccc3c1=O)CCCC2,N=c1c2c([n+](Cc3ccc(F)cc3)c3ccccc3c1=O)CCCC2
CC(C)C(C(=O)N(C)C)N1CC(c2nc(-c3ccc(F)cc3)c[nH]2)CC(c2ccccc2)c1ccc(Cl)cc1F,CC(C)C(C(=O)N(C)C)N1CC(c2nc(-c3ccc(F)cc3)c[nH]2)CC(c2ccccc2)c1ccc(Cl)cc1F
CCN(CC)C(=O)CSc1ncc(C2C=c3ccccc3N2C)n1C,CCN(CC)C(=O)CSc1ncc(C2C=c3ccccc3N2C)n1C
O=C(Nc1nc(Nc2cccc(CNc3ncnc4cc(C(=O)NCCN5CCCC5)nc34)c2)cc(C(F)(F)F)n1)c1ccccn1,O=C(Nc1nc(Nc2cccc(CNc3ncnc4cc(C(=O)NCCN5CCCC5)nc34)c2)cc(C(F)(F)F)n1)c1ccccn1
CN(C)c1ccnc2sc3c(=O)n(-c4ccc5c(c4)CCC6)cnc3c12,CN(C)c1ccnc2sc3c(=O)n(-c4ccc5c(c4)CCC6)cnc3c12
O=S(=O)(Nc1cccc(-c2cn3cc4ncccc4c(=O)c3c2)c1)c1ccccc1F,O=S(=O)(Nc1cccc(-c2cn3cc4ncccc4c(=O)c3c2)c1)c1ccccc1F
N=C(c1ccc(OC(=O)CC2CCNCC2)cn1)N1CCC(c2ccc(C(OC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C,N=C(c1ccc(OC(=O)CC2CCNCC2)cn1)N1CCC(c2ccc(C(OC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C
COC(=O)C1(CC(C)C)C=C(Nc2c(C)nc(C)nc2O)=C(O)C1,COC(=O)C1(CC(C)C)C=C(Nc2c(C)nc(C)nc2O)=C(O)C1
O=C(O)CCCn1c(O)c2c(c1O)C(c1ccc(Br)s1)C1CC1c1cccc3cccc-2c3c1,O=C(O)CCCn1c(O)c2c(c1O)C(c1ccc(Br)s1)C1CC1c1cccc3cccc-2c3c1
CS(=O)(=O)c1ccc(-c2ccc(OCc3c(-c4ccc(F)cc4)noc3C4CC3)cc2F)cn1,CS(=O)(=O)c1ccc(-c2ccc(OCc3c(-c4ccc(F)cc4)noc3C4CC3)cc2F)cn1
CC(=NNC(N)=NC(C)C)=C1SC(C)=NC1=O,CC(=NNC(N)=NC(C)C)=C1SC(C)=NC1=O
Cc1c2c(nc3occ1c13)-c1cc(C(=O)NCC(=O)O)c(F)cc1C(C)(C)N2,Cc1c2c(nc3occ1c13)-c1cc(C(=O)NCC(=O)O)c(F)cc1C(C)(C)N2
CC(C)(C)c1cc(-c2c(C(C)(C)C)nc(C(N)=O)cn2C=CC(O)CC(O)CC(=O)O)cc(O)c1O,CC(C)(C)c1cc(-c2c(C(C)(C)C)nc(C(N)=O)cn2C=CC(O)CC(O)CC(=O)O)cc(O)c1O
C=CCN(c1cc(OC)cc(OC)c1)c1c(OC)nnc1-c1ccc(OC)cc1,C=CCN(c1cc(OC)cc(OC)c1)c1c(OC)nnc1-c1ccc(OC)cc1
O=C(NOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)OP(=O)(O)OP(=O)(O)OCC1Oc2cc(c(Cl)c2)CC1O,O=C(NOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)OP(=O)(O)OP(=O)(O)OCC1Oc2cc(c(Cl)c2)CC1O
Oc1cc(C(O)O)c(O)n1Cc2ccccc1,Oc1cc(C(O)O)c(O)n1Cc2ccccc1
CC1=C(C(=O)Nc2ccccc2Cl)C(c2cc3c(c2)nc(N)n3C2CCCCC2)N(CCCC(=O)O)C(=O)N1,CC1=C(C(=O)Nc2ccccc2Cl)C(c2cc3c(c2)nc(N)n3C2CCCCC2)N(CCCC(=O)O)C(=O)N1
Cc1cc(C)c2ccc(NCCC3OCCCO3)nn2n1,Cc1cc(C)c2ccc(NCCC3OCCCO3)nn2n1
COCC(C)n1c(C)cc(C(=O)CSc2nc3ncccc3o2)cc1C,COCC(C)n1c(C)cc(C(=O)CSc2nc3ncccc3o2)cc1C
C=CCn1cnc2c(sc(=O)n1-c1ccc3c(c1)OCO2)c1ccccn1,C=CCn1cnc2c(sc(=O)n1-c1ccc3c(c1)OCO2)c1ccccn1
C#CCCC1C=C2OC3C4C(CC5(CC(=O)O)C(OC(C)=O)C(O)C(C)C7C6(C)CCC4C(C)C4(C)C)C3(CO)C(OC(N)=O)C12C,C#CCCC1C=C2OC3C4C(CC5(CC(=O)O)C(OC(C)=O)C(O)C(C)C7C6(C)CCC4C(C)C4(C)C)C3(CO)C(OC(N)=O)C12C
O=C(NCCCN1CCOCC1)C1C(C(=O)CC(C=Cc2ccccc2)C(=O)OC(CCc2ccccc2)C2(C#CC3)C(c3ccccc3)=C2Cl)C2CCC1C21CC1,O=C(NCCCN1CCOCC1)C1C(C(=O)CC(C=Cc2ccccc2)C(=O)OC(CCc2ccccc2)C2(C#CC3)C(c3ccccc3)=C2Cl)C2CCC1C21CC1
CCN(CC)c1ccc(C2Oc3ccc(OC)cc3C3CCC=C4c4cc(O)ccc4=CC32)cc1,CCN(CC)c1ccc(C2Oc3ccc(OC)cc3C3CCC=C4c4cc(O)ccc4=CC32)cc1
COc1cc2c(=O)oc(-c3ccc(C)cc3)c(=O)n2cc1C,COc1cc2c(=O)oc(-c3ccc(C)cc3)c(=O)n2cc1C
CC1CCC(NC(=O)c2cc3c(Cc4cnc(NCC5CCOCC5)n4)ccnn3c2)=C(C)C1,CC1CCC(NC(=O)c2cc3c(Cc4cnc(NCC5CCOCC5)n4)ccnn3c2)=C(C)C1
CC(CCC(=O)O)C1CCC2C3CC(=O)C4(C)C(O5)CCC4=C3C(c3ccc4ccccc4n3)CC12C,CC(CCC(=O)O)C1CCC2C3CC(=O)C4(C)C(O5)CCC4=C3C(c3ccc4ccccc4n3)CC12C
COc1ccc(C2CC=Nc3c(c(CCCO)c4ncnc(N5CCCC5)c34)C2)cc1C,COc1ccc(C2CC=Nc3c(c(CCCO)c4ncnc(N5CCCC5)c34)C2)cc1C
O=C1C(=Cc2cn(Cc3ccc(Cl)cc3)c3ccccc23)=NNCC(=O)N1Cc1ccco1,O=C1C(=Cc2cn(Cc3ccc(Cl)cc3)c3ccccc23)=NNCC(=O)N1Cc1ccco1
CCC1(CC)OC(=O)c2ccc(Br)c(3)c(F)c21,CCC1(CC)OC(=O)c2ccc(Br)c(3)c(F)c21
Cc1c(CCOC(=O)C2CC2)cc(C(C)C)c1O,Cc1c(CCOC(=O)C2CC2)cc(C(C)C)c1O
CC(C)(C)CCNCc1ccc(Cl)nc1C(F)F)c1ccc(-n2cncn2)cc1,CC(C)(C)CCNCc1ccc(Cl)nc1C(F)F)c1ccc(-n2cncn2)cc1
COC(=O)C=c1c(O)csc1Cc1c(Cl)cccc1Cl,COC(=O)C=c1c(O)csc1Cc1c(Cl)cccc1Cl
CCc1nnc(NS(=O)(=O)c2ccc(N=c3c(O)c(O)c3=Nc3cccc(Cl)c3)c(O)n2-c2ccccc2)s1,CCc1nnc(NS(=O)(=O)c2ccc(N=c3c(O)c(O)c3=Nc3cccc(Cl)c3)c(O)n2-c2ccccc2)s1
CCN(Cc1cc2c(=O)c(C(=O)NCc3ccccc3C)cnn2c(O)c1C#N)c1cccc(C)c1,CCN(Cc1cc2c(=O)c(C(=O)NCc3ccccc3C)cnn2c(O)c1C#N)c1cccc(C)c1
COc1ccc2c3c1OC1C4(OCCCC4OC2)C(C)CCC31N1C,COc1ccc2c3c1OC1C4(OCCCC4OC2)C(C)CCC31N1C
CC(=O)C1=C(C)N=2CC(SCc3ccccc3)CC(=O)N2C1c1ccccc1Cl,CC(=O)C1=C(C)N=2CC(SCc3ccccc3)CC(=O)N2C1c1ccccc1Cl
Cc1ccc(N2C3=CC(=NC(=O)NCc4ccco4)=C(c4cccs4)CC(=O)N3C2)cc1,Cc1ccc(N2C3=CC(=NC(=O)NCc4ccco4)=C(c4cccs4)CC(=O)N3C2)cc1
O=C1C(Cc2ccc(O)c(Br)c2)C(=O)c2ccccc2O1O,O=C1C(Cc2ccc(O)c(Br)c2)C(=O)c2ccccc2O1O
FC(F)(F)c1nc2c(N3CCOCC3)ccnn2c(C1CN(c2ccc3ccccc3n2)C1)C1Cc2ccccc2CN1,FC(F)(F)c1nc2c(N3CCOCC3)ccnn2c(C1CN(c2ccc3ccccc3n2)C1)C1Cc2ccccc2CN1
CCN(CC)c1cc(C)nc(N(CC)c2c(C)cc(C)cc2=O)n1,CCN(CC)c1cc(C)nc(N(CC)c2c(C)cc(C)cc2=O)n1
CC1CC2C3CC=C4CC(=O)CCC3(C)C3C(O)CC2(C)CC1O,CC1CC2C3CC=C4CC(=O)CCC3(C)C3C(O)CC2(C)CC1O
CON(C)cc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1,CON(C)cc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1
CSc1nn2c3c4c(sc5nc(C)nc(Br)c2c1=O)CC(C)(C)OC4=O,CSc1nn2c3c4c(sc5nc(C)nc(Br)c2c1=O)CC(C)(C)OC4=O
CCCCc1ncc(C=C(CCCC)C(=O)O)c1OC(C)=O,CCCCc1ncc(C=C(CCCC)C(=O)O)c1OC(C)=O
NC(=NN=Cc1ccc(C(=O)NO)cc1)=C(O)C=Cc1ccc(S(=O)(=O)O)cc1,NC(=NN=Cc1ccc(C(=O)NO)cc1)=C(O)C=Cc1ccc(S(=O)(=O)O)cc1
COC(=O)CCCC(=O)OC1C(O)CCC23COC(=S)(C#Cc4ccccn4)C2CCC13,COC(=O)CCCC(=O)OC1C(O)CCC23COC(=S)(C#Cc4ccccn4)C2CCC13
COc1ccc(-c2cc(=O)oc3c(C(=O)NCc4ccccc4OC)ccc23)cc1,COc1ccc(-c2cc(=O)oc3c(C(=O)NCc4ccccc4OC)ccc23)cc1
Clc1ccc(C2CC(c3cnc4c(N5CCNCC5)ncnc43)CCC2)c(Cl)c1,Clc1ccc(C2CC(c3cnc4c(N5CCNCC5)ncnc43)CCC2)c(Cl)c1
COc1ccc(-c2coc3c(c2=SC(C(=O)O)C(C)(C)C=CC(C)=O)c(O)c(C(=O)O)c3-c2ccc(OC)cc2)cc1,COc1ccc(-c2coc3c(c2=SC(C(=O)O)C(C)(C)C=CC(C)=O)c(O)c(C(=O)O)c3-c2ccc(OC)cc2)cc1
Cc1ccccc1-c1cccc(O)c1C(=O)NC(c1ccc(-n2ccccc2)cc1)C1CCNCC1,Cc1ccccc1-c1cccc(O)c1C(=O)NC(c1ccc(-n2ccccc2)cc1)C1CCNCC1
COc1cccc(N2C(=O)CN=C2c3c(O)nc(O)nc2SCC(=O)NCc2ccccc2)c1,COc1cccc(N2C(=O)CN=C2c3c(O)nc(O)nc2SCC(=O)NCc2ccccc2)c1
O=C(O)C1=C(Br)C2(Cl)C(Cl)C1(Cl)Cl,O=C(O)C1=C(Br)C2(Cl)C(Cl)C1(Cl)Cl
CC12CCC3C(CC45OCCC43CC#NC1)C2,CC12CCC3C(CC45OCCC43CC#NC1)C2
COc1ccc(CCNS(=O)(=O)c2ccc(-c3cn(C4CCc5c(O)nccc5C4CN(C)C3)nn2)c(F)c1,COc1ccc(CCNS(=O)(=O)c2ccc(-c3cn(C4CCc5c(O)nccc5C4CN(C)C3)nn2)c(F)c1
CCCCCC(=O)c1c2c(cc3c(C)ccc(O)c13)C(=O)N=2,CCCCCC(=O)c1c2c(cc3c(C)ccc(O)c13)C(=O)N=2
CCN(C(=O)c1ccccc1-c1ccccc1F)c1nnnn1C(C)(C)C)C(C)=O,CCN(C(=O)c1ccccc1-c1ccccc1F)c1nnnn1C(C)(C)C)C(C)=O
Cc1ccc2c((=O)c(O)c(C(=O)NCCCN3CCN(c4cccc(Cl)c4)CC3)c(C)o2)cc1,Cc1ccc2c((=O)c(O)c(C(=O)NCCCN3CCN(c4cccc(Cl)c4)CC3)c(C)o2)cc1
CCCCCCCCCC(=O)C1=C(OC)OC24OC(=O)C4(OCC)C(c5ccc(O)cc5C4=CC(OC(C)=O)C2(C)C)C13,CCCCCCCCCC(=O)C1=C(OC)OC24OC(=O)C4(OCC)C(c5ccc(O)cc5C4=CC(OC(C)=O)C2(C)C)C13
CS(=O)(=O)c1ccc(C(=O)OCC(=O)NC(C)(C)C)oc1C=O,CS(=O)(=O)c1ccc(C(=O)OCC(=O)NC(C)(C)C)oc1C=O
Nc1nc(O)c2[nH]cc(C(=O)NCC34CC5CC(CC(O)(CC(=O)NCc5ccc(-c6cncnc6)nc5)(CC3)C4)C2)n1,Nc1nc(O)c2[nH]cc(C(=O)NCC34CC5CC(CC(O)(CC(=O)NCc5ccc(-c6cncnc6)nc5)(CC3)C4)C2)n1
CCN(CC)CCCN1CNc2cc(Cl)cc3c(Br)cc(S(=O)(=O)N(C)C)cc231,CCN(CC)CCCN1CNc2cc(Cl)cc3c(Br)cc(S(=O)(=O)N(C)C)cc231
COc1ccc2c(c1)CCc1c-2c2c(c3c4ccc(O)cc4n3C1=O)NC2=O,COc1ccc2c(c1)CCc1c-2c2c(c3c4ccc(O)cc4n3C1=O)NC2=O
CC(NC(=O)c1ccco1)c1ccn2c(n1)n(C)c1ccncc12,CC(NC(=O)c1ccco1)c1ccn2c(n1)n(C)c1ccncc12
Nc1ccc(C(=O)Nc2cc3c(cc2N2CCOCC2)nc2ccc(F)cc23)cc1,Nc1ccc(C(=O)Nc2cc3c(cc2N2CCOCC2)nc2ccc(F)cc23)cc1
Nc1c(C(=O)c2ccc(CCNc3nc4c(Cl)cccc3s2)cc2sccc23)n(-c2ccccc2)n1,Nc1c(C(=O)c2ccc(CCNc3nc4c(Cl)cccc3s2)cc2sccc23)n(-c2ccccc2)n1
O=C(O)CCC=C(C=CC1=C2C(=C3Oc4nc5c(O)ccc6c5C43CCN1C5)C4=CC=CC2=O)Cc1cccnc1,O=C(O)CCC=C(C=CC1=C2C(=C3Oc4nc5c(O)ccc6c5C43CCN1C5)C4=CC=CC2=O)Cc1cccnc1
Cc1cc(-c2ccccc2)c2c3c(ccc2n1C)OCO3,Cc1cc(-c2ccccc2)c2c3c(ccc2n1C)OCO3
Cc1ccc(-c2nn(CCC(=O)N3CC(C)CC(C)C3)c(=O)c2C#N)cc1,Cc1ccc(-c2nn(CCC(=O)N3CC(C)CC(C)C3)c(=O)c2C#N)cc1
O=C1Nc2ccc(CCCCCCCOC3CCCCC3)c(F)c2C(CO)O1)c1ccc(N2CCCC2)cc1,O=C1Nc2ccc(CCCCCCCOC3CCCCC3)c(F)c2C(CO)O1)c1ccc(N2CCCC2)cc1
Cc1nc(-c2nnc3n2CCN(C(=O)c2cc(-c4ccccc4)nc4ccccc23)C3(C)C)cs1,Cc1nc(-c2nnc3n2CCN(C(=O)c2cc(-c4ccccc4)nc4ccccc23)C3(C)C)cs1
c1ccc(-c2c[n+]3c4n2CCN(CCc2ccccc2)CC4)ccc1O,c1ccc(-c2c[n+]3c4n2CCN(CCc2ccccc2)CC4)ccc1O
CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(C#N)=CC(Cc1ccc(O)cc1)NC(=O)C(OCC=CC(N)=O)Cc1ccc(OP(=,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(C#N)=CC(Cc1ccc(O)cc1)NC(=O)C(OCC=CC(N)=O)Cc1ccc(OP(=
CC1(C(=O)N=S(O)(O)=C2CC3c2c(Cl)cccc2C3C(F)CN3)C(=O)O1,CC1(C(=O)N=S(O)(O)=C2CC3c2c(Cl)cccc2C3C(F)CN3)C(=O)O1
O=C1CC(=CN2CCN(c3ccc(F)cc3)CC2)nc(Cc2ccc(F)cc2)c1O,O=C1CC(=CN2CCN(c3ccc(F)cc3)CC2)nc(Cc2ccc(F)cc2)c1O
O=C(COc1c2c(ccc1C(=O)c1ccc(Cl)cc1)=NC1=C2CCCC1=Cc1ccc(Cl)cc1)NC1CC1,O=C(COc1c2c(ccc1C(=O)c1ccc(Cl)cc1)=NC1=C2CCCC1=Cc1ccc(Cl)cc1)NC1CC1
COc1ccc(Nc2nn[nH](-c3ccc4c(c3)OCO4)c2C)cc1,COc1ccc(Nc2nn[nH](-c3ccc4c(c3)OCO4)c2C)cc1
Cc1ccc(Cl)c2c1CC1c3c(cc4ccsc43)C21,Cc1ccc(Cl)c2c1CC1c3c(cc4ccsc43)C21
Oc1cccc(Nc2ncnc3cc4c(cc3Cl)OCCO4)cc21,Oc1cccc(Nc2ncnc3cc4c(cc3Cl)OCCO4)cc21
Cc1oc2c(c1C(=O)OCCC1OC(CO)C(O)C1O)(C(=O)OCc1ccccc1)C(=O)C(=O)O2,Cc1oc2c(c1C(=O)OCCC1OC(CO)C(O)C1O)(C(=O)OCc1ccccc1)C(=O)C(=O)O2
C=C1C23CCC4C(CCC5CC(O)CCC44C)C2CCC3(C)C1O,C=C1C23CCC4C(CCC5CC(O)CCC44C)C2CCC3(C)C1O
Oc1ccc2c(c1)C1c3cc(O)c4c(c3O2)C(O)=C1Nc1ccc(Cl)cc1C3=O,Oc1ccc2c(c1)C1c3cc(O)c4c(c3O2)C(O)=C1Nc1ccc(Cl)cc1C3=O
CCCN(CCC)C(=O)c1c(NC(=O)c2ccccc2)c(C#N)sc(C)c1C,CCCN(CCC)C(=O)c1c(NC(=O)c2ccccc2)c(C#N)sc(C)c1C
CCOc1ccc(N2CCC(Oc3ccc(C(C)NC(C)=O)cc3C)C2)n(C)n1,CCOc1ccc(N2CCC(Oc3ccc(C(C)NC(C)=O)cc3C)C2)n(C)n1
COc1ccc(C(=O)NCc2cn3cc4c(nc3c(=O)n2CCCSc2ncccn3)nn2cc2ccccc24)cc1,COc1ccc(C(=O)NCc2cn3cc4c(nc3c(=O)n2CCCSc2ncccn3)nn2cc2ccccc24)cc1
COc1ccccc1-c1ccccc1Cc1nnc2cc(NC(=O)CCc3ccccc3)ccc12,COc1ccccc1-c1ccccc1Cc1nnc2cc(NC(=O)CCc3ccccc3)ccc12
COC(=O)c1c(C)oc2ccc(OC(=O)COc3c(F)c(F)c(F)c(F)c4F)cc3cc12,COC(=O)c1c(C)oc2ccc(OC(=O)COc3c(F)c(F)c(F)c(F)c4F)cc3cc12
CCCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(N5CCCC5(C)CC5)cc3)ccc12,CCCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(N5CCCC5(C)CC5)cc3)ccc12
CC(C)(CC(=O)Nc1ccc(N2CCN(C(=N)N)CC2)cc1)(c1ccccc1)C(=O)NCc1ccc(C(=O)O)o1,CC(C)(CC(=O)Nc1ccc(N2CCN(C(=N)N)CC2)cc1)(c1ccccc1)C(=O)NCc1ccc(C(=O)O)o1
COc1cccc(NN=c2c([N+](=O)[O-])c(N(C)C)nn2-c2ccc(S(C)(=O)=O)cc2)c1,COc1cccc(NN=c2c([N+](=O)[O-])c(N(C)C)nn2-c2ccc(S(C)(=O)=O)cc2)c1
NC(=NO)c1ccc(Nc2ncn3c(n2)c(=O)n(C)c(=O)n3C)cc1,NC(=NO)c1ccc(Nc2ncn3c(n2)c(=O)n(C)c(=O)n3C)cc1
Cc1nc(S(C)(=O)=O)ccc1Nc1ncnc(N(C)CCc1ccccc1)C1CCCCC1,Cc1nc(S(C)(=O)=O)ccc1Nc1ncnc(N(C)CCc1ccccc1)C1CCCCC1
O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2nc(CN3CCC(Oc4cccc(Cl)c4)C3)cc2c1,O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2nc(CN3CCC(Oc4cccc(Cl)c4)C3)cc2c1
Cc1c(O)cc2c(cc1-c1ccc(C)cc1)c(C)nc1cc(O)ccc12,Cc1c(O)cc2c(cc1-c1ccc(C)cc1)c(C)nc1cc(O)ccc12
COc1ccc(N2CCN(C(=O)CN3C(=O)c4cccc5cccc(c34)C3=NC(=O)CCC(=O)NC3CCCC3)CC2)cc1,COc1ccc(N2CCN(C(=O)CN3C(=O)c4cccc5cccc(c34)C3=NC(=O)CCC(=O)NC3CCCC3)CC2)cc1
CCC(C(=O)NC(Cc1ccc(-c2ccc(F)cc2)cc1)c1ccc(CN(C(=O)C(C)c2ccc(NC(=O)c3cccn3CC)cc2)C(C)C)n1)C(C)C,CCC(C(=O)NC(Cc1ccc(-c2ccc(F)cc2)cc1)c1ccc(CN(C(=O)C(C)c2ccc(NC(=O)c3cccn3CC)cc2)C(C)C)n1)C(C)C
CC(=O)c1ccc2c(c1)c1c3c(c4ccccc4n1C)CCN3CC2,CC(=O)c1ccc2c(c1)c1c3c(c4ccccc4n1C)CCN3CC2
CNC(C)C(=O)Nc1cc(-c2cnc3cc(-c4ccnc(C)c4)ccc32)ccc1C,CNC(C)C(=O)Nc1cc(-c2cnc3cc(-c4ccnc(C)c4)ccc32)ccc1C
c1ccc2c(c1)c1c[n+]2CC2CCCCC21,c1ccc2c(c1)c1c[n+]2CC2CCCCC21
CCc1ccc(NC(=O)CClc2ccc(Br)cc2)cc1,CCc1ccc(NC(=O)CClc2ccc(Br)cc2)cc1
Cc1ccc(OCC(=O)Nc2ccc3nc(N4CCN(C)CC4)nc(N)c3cc2Cl)c(C)c1,Cc1ccc(OCC(=O)Nc2ccc3nc(N4CCN(C)CC4)nc(N)c3cc2Cl)c(C)c1
NC(=O)c1cc(COc2ccc(C3CCNCC3OCCC3(C(=O)N3CCC(O)C3)CC2)c2)on1,NC(=O)c1cc(COc2ccc(C3CCNCC3OCCC3(C(=O)N3CCC(O)C3)CC2)c2)on1
C=CCc1ccc(Oc2c(C(F)(F)F)oc3c(CN4CCN(CCOC(=O)C(F)(F)F)CC4)c(Cl)c(C)c3c2=O)cc1,C=CCc1ccc(Oc2c(C(F)(F)F)oc3c(CN4CCN(CCOC(=O)C(F)(F)F)CC4)c(Cl)c(C)c3c2=O)cc1
NC1=NC(CF)(c2cc(Nc3ncccc3F)cc(Cl)c2F)C2CC2)c(=O)n1C,NC1=NC(CF)(c2cc(Nc3ncccc3F)cc(Cl)c2F)C2CC2)c(=O)n1C
CCS(=O)(=O)N1CC2C(=O)C(C)C(=O)C3C1(C)CCC2C(C)(C)O,CCS(=O)(=O)N1CC2C(=O)C(C)C(=O)C3C1(C)CCC2C(C)(C)O
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)Nc3ccc(CN(C)C)cc3)cc2C(=O)N1Cc1ccc(C(=O)NCC2CC2)cc1F),COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)Nc3ccc(CN(C)C)cc3)cc2C(=O)N1Cc1ccc(C(=O)NCC2CC2)cc1F)
CCCCNC(=O)OCCCCc1sc(S(=O)(=O)N2CCCCC2)s1,CCCCNC(=O)OCCCCc1sc(S(=O)(=O)N2CCCCC2)s1
C=CCN1CCN(Cc2ccc(N3CCOc4ncnc(N)c45)cc3C2=O)CC1,C=CCN1CCN(Cc2ccc(N3CCOc4ncnc(N)c45)cc3C2=O)CC1
N=C(Nc1ccc2ccn(CCC(O)c3ccccc3)c2cc1F)c1cccc(C(=O)N2CCNC(=O)C2)c1,N=C(Nc1ccc2ccn(CCC(O)c3ccccc3)c2cc1F)c1cccc(C(=O)N2CCNC(=O)C2)c1
COc1ccccc1Nc1ncnn2cc(C(=O)c3nc4ccccc4s3)c(=O)c12,COc1ccccc1Nc1ncnn2cc(C(=O)c3nc4ccccc4s3)c(=O)c12
CNC(=O)c1cc2cccc(N3CCN(CCc4c(-c5ccccc5)nn5ccccc45)CC3)c2sc1C(=O)OC,CNC(=O)c1cc2cccc(N3CCN(CCc4c(-c5ccccc5)nn5ccccc45)CC3)c2sc1C(=O)OC
Clc1ccc(C2=Nn3c(nnc3-3Nc4ccccc4C3c3ccccc3)CC2)cc1,Clc1ccc(C2=Nn3c(nnc3-3Nc4ccccc4C3c3ccccc3)CC2)cc1
COc1ccc(CN2CCN(S(C)(=O)=O)CC2)c(Nc2ncc3cnc(N(CC4CC4)COC)n3C)c2F)c1,COc1ccc(CN2CCN(S(C)(=O)=O)CC2)c(Nc2ncc3cnc(N(CC4CC4)COC)n3C)c2F)c1
COc1cc2nc(O)c(C(=O)NCCCCN3CCC3(CCc4ccccc43)CC2)c(OC)c1,COc1cc2nc(O)c(C(=O)NCCCCN3CCC3(CCc4ccccc43)CC2)c(OC)c1
CCOC(=O)C1=C(C)N=c2sc(=Cc3c(Cl)cccc3Cl)[nH]c21,CCOC(=O)C1=C(C)N=c2sc(=Cc3c(Cl)cccc3Cl)[nH]c21
CCc1nc2ccc(C(=O)NCc3ccc(C)cc3)cc2n(CCNC(C)=O)c1C,CCc1nc2ccc(C(=O)NCc3ccc(C)cc3)cc2n(CCNC(C)=O)c1C
O=C(CSc1nc2ccccc2s1)N1c2cccc3ccccc2c2ccccc21,O=C(CSc1nc2ccccc2s1)N1c2cccc3ccccc2c2ccccc21
c1ccc(NCc2ccc3c(c2)oc(NCc2ccccc2)n2)cc1,c1ccc(NCc2ccc3c(c2)oc(NCc2ccccc2)n2)cc1
CS(=O)(=O)N(CCc1ccccc1)Cc1ccc(NC(=O)C2=CC=CC=2)cc1,CS(=O)(=O)N(CCc1ccccc1)Cc1ccc(NC(=O)C2=CC=CC=2)cc1
COc1ccc(C2(O)C3CC4CC(C3)C(N4C(=O)OCc4cc(F)ccc42)C3)cc1,COc1ccc(C2(O)C3CC4CC(C3)C(N4C(=O)OCc4cc(F)ccc42)C3)cc1
